date,Ta_Avg（℃）,RH-Avg（%）,TC_10cm（℃）,TC_20cm（℃）,TC_30cm（℃）,OT,OT3,EC_10cm（us/cm）,EC_20cm（us/cm）,EC_30cm（us/cm）
2025-08-14 00:50:00,22.40,90.80,28.20,28.60,27.40,18.20,27.90,8.00,34.00,37.00
2025-08-14 00:55:00,22.40,90.70,28.00,28.60,27.40,18.00,27.90,9.00,34.00,31.00
2025-08-14 01:00:00,22.65,90.95,27.80,28.60,27.40,18.10,27.80,9.00,34.00,40.00
2025-08-14 01:05:00,22.70,91.50,27.90,28.60,27.40,17.90,27.80,8.00,41.50,35.00
2025-08-14 01:10:00,22.70,91.70,27.70,28.60,27.40,17.90,28.00,8.00,49.00,42.00
2025-08-14 01:15:00,22.80,91.90,27.80,28.60,27.40,17.90,27.70,10.00,36.00,34.00
2025-08-14 01:20:00,22.80,92.00,27.70,28.60,27.40,17.90,27.70,7.00,31.50,34.00
2025-08-14 01:25:00,22.80,92.30,27.60,28.60,27.40,17.80,27.80,9.00,40.00,36.00
2025-08-14 01:30:00,22.80,92.20,27.50,28.50,27.40,17.90,27.80,11.00,39.00,33.00
2025-08-14 01:35:00,22.80,92.50,27.50,28.60,27.40,17.90,27.80,11.00,32.00,35.00
2025-08-14 01:40:00,22.90,92.50,27.40,28.60,27.40,17.70,27.80,7.00,40.00,42.00
2025-08-14 01:45:00,22.80,92.10,27.40,28.60,27.40,17.80,27.90,7.00,40.00,49.00
2025-08-14 01:50:00,22.80,92.10,27.30,28.60,27.40,17.90,27.70,8.00,45.00,38.00
2025-08-14 01:55:00,22.80,92.30,27.30,28.60,27.40,17.90,27.90,7.00,34.00,42.00
2025-08-14 02:00:00,22.90,92.50,27.30,28.60,27.40,18.00,28.00,8.00,37.50,43.00
2025-08-14 02:05:00,22.90,92.40,27.30,28.60,27.40,17.80,27.70,10.00,41.00,31.00
2025-08-14 02:10:00,22.80,92.20,27.30,28.60,27.40,17.60,28.00,8.00,44.00,30.00
2025-08-14 02:15:00,22.80,92.30,27.30,28.50,27.40,18.00,27.80,8.00,42.00,35.00
2025-08-14 02:20:00,22.80,92.40,27.30,28.50,27.40,17.90,27.70,8.00,32.00,47.00
2025-08-14 02:25:00,22.80,92.50,27.30,28.50,27.40,17.70,27.90,8.00,32.00,35.00
2025-08-14 02:30:00,22.80,92.60,27.30,28.50,27.40,17.70,27.70,9.00,30.00,35.00
2025-08-14 02:35:00,22.70,92.70,27.30,28.50,27.40,17.75,27.70,8.00,33.50,34.00
2025-08-14 02:40:00,22.70,92.80,27.30,28.40,27.40,17.70,28.00,7.00,30.00,48.00
2025-08-14 02:45:00,22.70,93.00,27.30,28.35,27.40,16.80,27.80,9.00,31.75,30.00
2025-08-14 02:50:00,22.70,92.70,27.30,28.30,27.40,15.90,27.80,10.00,33.50,28.00
2025-08-14 02:55:00,22.60,92.60,27.30,28.50,27.40,17.30,27.80,12.00,35.00,46.00
2025-08-14 03:00:00,22.70,92.70,27.30,28.40,27.40,17.30,27.70,8.00,42.00,29.00
2025-08-14 03:05:00,22.60,92.40,27.30,28.20,27.40,17.90,27.90,9.00,36.00,37.00
2025-08-14 03:10:00,22.40,92.20,27.30,28.10,27.40,18.00,27.90,10.00,40.00,36.00
2025-08-14 03:15:00,22.30,92.30,27.30,27.90,27.40,17.90,27.90,9.00,35.00,48.00
2025-08-14 03:20:00,22.30,92.30,27.30,27.90,27.40,17.80,27.70,8.00,30.00,33.00
2025-08-14 03:25:00,22.20,92.30,27.30,27.90,27.40,17.70,27.80,8.00,33.00,35.00
2025-08-14 03:30:00,22.20,92.20,27.30,27.80,27.40,17.70,27.90,8.00,34.00,49.00
2025-08-14 03:35:00,22.00,92.00,27.30,27.80,27.40,17.70,27.90,7.00,38.00,32.00
2025-08-14 03:40:00,22.00,92.00,27.30,27.70,27.40,17.80,27.90,8.00,36.00,51.00
2025-08-14 03:45:00,21.90,92.10,27.30,27.80,27.40,17.60,27.80,9.00,36.00,34.00
2025-08-14 03:50:00,21.90,92.10,27.30,27.60,27.40,17.60,27.90,8.00,35.00,37.00
2025-08-14 03:55:00,21.90,92.20,27.30,27.60,27.40,17.60,27.80,8.00,35.00,35.00
2025-08-14 04:00:00,21.80,92.40,27.30,27.60,27.40,17.40,27.80,8.00,32.00,34.00
2025-08-14 04:05:00,21.90,92.60,27.30,27.60,27.40,17.60,27.70,10.00,34.00,32.00
2025-08-14 04:10:00,21.80,92.50,27.30,27.60,27.40,17.40,27.90,8.00,37.00,52.00
2025-08-14 04:15:00,21.80,92.50,27.30,27.60,27.40,17.40,27.80,9.00,41.00,37.00
2025-08-14 04:20:00,21.80,92.20,27.30,27.60,27.40,17.60,27.90,8.00,36.00,36.00
2025-08-14 04:25:00,21.70,92.20,27.30,27.60,27.40,17.40,27.90,8.00,34.00,36.00
2025-08-14 04:30:00,21.60,92.10,27.30,27.60,27.40,17.10,27.70,9.00,40.00,35.00
2025-08-14 04:35:00,21.50,92.00,27.30,27.60,27.40,17.50,27.70,8.00,35.00,39.00
2025-08-14 04:40:00,21.50,91.90,27.30,27.60,27.40,17.50,28.00,9.00,34.00,36.00
2025-08-14 04:45:00,21.40,92.10,27.30,27.60,27.40,17.50,27.80,7.00,37.00,27.00
2025-08-14 04:50:00,21.40,92.40,27.30,27.60,27.40,17.30,27.90,8.00,34.00,56.00
2025-08-14 04:55:00,21.40,92.20,27.30,27.60,27.40,17.60,28.00,8.00,34.00,36.00
2025-08-14 05:00:00,21.30,92.20,27.30,27.60,27.40,17.60,27.90,8.00,34.00,32.00
2025-08-14 05:05:00,21.30,92.40,27.30,27.60,27.40,17.60,27.90,8.00,34.00,31.00
2025-08-14 05:10:00,21.30,92.40,27.30,27.60,27.40,17.80,27.70,8.00,31.00,33.00
2025-08-14 05:15:00,21.30,92.30,27.30,27.60,27.40,17.60,28.00,8.00,34.00,32.00
2025-08-14 05:20:00,21.30,92.33,27.30,27.60,27.40,17.65,28.00,8.00,34.33,33.00
2025-08-14 05:25:00,21.30,92.37,27.30,27.60,27.40,17.70,27.88,7.50,34.67,37.00
2025-08-14 05:30:00,21.30,92.40,27.30,27.60,27.40,17.75,27.75,7.00,35.00,41.00
2025-08-14 05:35:00,21.30,92.30,27.30,27.60,27.40,17.80,27.88,8.00,30.00,38.00
2025-08-14 05:40:00,21.30,92.50,27.30,27.60,27.40,17.50,28.00,8.00,31.00,35.00
2025-08-14 05:45:00,21.30,92.20,27.30,27.60,27.40,17.80,27.70,8.00,36.00,38.00
2025-08-14 05:50:00,21.20,92.00,27.30,27.60,27.40,17.70,27.90,9.00,33.00,35.00
2025-08-14 05:55:00,21.10,92.30,27.30,27.60,27.40,17.60,28.00,11.00,35.00,48.00
2025-08-14 06:00:00,21.10,92.50,27.30,27.60,27.40,17.50,27.80,7.00,33.00,34.00
2025-08-14 06:05:00,21.20,92.60,27.30,27.60,27.40,17.50,27.90,10.00,33.00,40.00
2025-08-14 06:10:00,21.30,92.70,27.30,27.60,27.40,17.80,27.70,11.00,34.00,36.00
2025-08-14 06:15:00,21.20,92.30,27.30,27.60,27.40,17.70,27.80,8.00,35.00,47.00
2025-08-14 06:20:00,21.20,92.50,27.30,27.60,27.40,17.70,27.80,8.00,45.00,36.00
2025-08-14 06:25:00,21.20,92.50,27.30,27.60,27.40,17.60,27.70,8.00,45.00,34.00
2025-08-14 06:30:00,21.20,92.40,27.30,27.60,27.40,17.80,27.70,8.00,36.00,41.00
2025-08-14 06:35:00,21.20,92.10,27.30,27.60,27.40,17.70,27.90,7.00,40.00,42.00
2025-08-14 06:40:00,21.20,92.30,27.30,27.60,27.40,17.60,27.70,8.00,37.00,37.00
2025-08-14 06:45:00,21.30,92.80,27.30,27.60,27.40,17.50,27.80,8.00,40.00,39.00
2025-08-14 06:50:00,21.60,93.20,27.30,27.60,27.40,17.70,27.80,7.00,34.00,34.00
2025-08-14 06:55:00,21.70,92.90,27.30,27.60,27.40,17.70,27.90,8.00,36.00,37.00
2025-08-14 07:00:00,21.90,92.90,27.30,27.60,27.40,17.80,27.70,8.00,34.00,38.00
2025-08-14 07:05:00,22.00,92.80,27.20,27.60,27.40,17.60,27.90,7.00,34.00,33.00
2025-08-14 07:10:00,22.20,92.70,27.30,27.60,27.40,17.70,27.80,8.00,32.00,42.00
2025-08-14 07:15:00,22.30,92.40,27.30,27.60,27.40,17.80,27.90,8.00,34.00,35.00
2025-08-14 07:20:00,22.40,92.30,27.10,27.60,27.40,17.70,27.70,8.00,42.00,45.00
2025-08-14 07:25:00,22.30,91.70,27.20,27.60,27.40,17.60,27.70,6.00,28.00,35.00
2025-08-14 07:30:00,22.40,91.90,27.20,27.60,27.40,17.90,27.70,8.00,33.50,33.00
2025-08-14 07:35:00,22.50,92.30,27.10,27.60,27.40,17.90,27.80,9.00,39.00,44.00
2025-08-14 07:40:00,22.60,92.40,27.20,27.60,27.40,17.90,27.90,8.00,31.00,38.00
2025-08-14 07:45:00,22.50,92.10,27.20,27.60,27.40,17.70,27.90,8.00,35.00,36.00
2025-08-14 07:50:00,22.40,91.80,27.20,27.60,27.40,17.90,27.80,7.00,36.00,46.00
2025-08-14 07:55:00,22.40,91.90,27.00,27.60,27.40,17.90,27.70,8.00,31.00,37.00
2025-08-14 08:00:00,22.40,92.10,27.10,27.60,27.40,17.80,27.80,7.00,34.00,40.00
2025-08-14 08:05:00,22.40,92.30,27.10,27.60,27.40,17.70,27.80,8.00,34.00,36.00
2025-08-14 08:10:00,22.40,92.50,27.00,27.60,27.40,17.80,27.70,8.00,47.00,27.00
2025-08-14 08:15:00,22.40,92.60,27.00,27.60,27.40,17.80,27.90,8.00,36.00,35.00
2025-08-14 08:20:00,22.50,93.00,27.00,27.60,27.40,17.70,27.80,8.00,33.00,35.00
2025-08-14 08:25:00,22.70,93.30,27.10,27.60,27.40,17.60,27.80,7.00,45.00,38.00
2025-08-14 08:30:00,22.80,93.40,27.20,27.60,27.40,17.90,27.70,9.00,51.00,42.00
2025-08-14 08:35:00,22.80,93.10,26.90,27.60,27.40,17.70,27.70,8.00,44.00,35.00
2025-08-14 08:40:00,22.90,93.30,26.80,27.60,27.40,17.70,27.70,8.00,54.00,31.00
2025-08-14 08:45:00,23.00,93.70,26.60,27.60,27.40,17.80,27.70,8.00,43.00,34.00
2025-08-14 08:50:00,23.00,93.60,26.80,27.60,27.40,17.70,27.70,9.00,41.00,37.00
2025-08-14 08:55:00,23.10,93.80,26.60,27.60,27.40,17.70,28.00,7.00,33.00,42.00
2025-08-14 09:00:00,23.00,93.30,26.90,27.60,27.40,17.80,27.90,7.00,40.00,37.00
2025-08-14 09:05:00,23.10,93.60,26.60,27.60,27.40,17.80,27.80,7.00,34.00,34.00
2025-08-14 09:10:00,23.20,93.60,26.60,27.60,27.40,17.70,27.80,8.00,33.00,38.00
2025-08-14 09:15:00,23.40,93.90,26.60,27.60,27.40,17.70,27.80,8.00,34.00,33.00
2025-08-14 09:20:00,23.50,93.80,26.50,27.60,27.40,17.80,27.90,8.00,33.00,36.00
2025-08-14 09:25:00,23.60,93.70,26.40,27.60,27.40,17.70,27.80,7.00,38.00,32.00
2025-08-14 09:30:00,23.70,93.70,26.40,27.60,27.40,17.70,27.70,10.00,39.00,32.00
2025-08-14 09:35:00,23.90,93.80,26.60,27.60,27.40,17.70,27.90,8.00,31.00,35.00
2025-08-14 09:40:00,23.90,92.50,26.60,27.60,27.40,17.60,27.80,7.00,40.00,36.00
2025-08-14 09:45:00,23.80,92.20,26.40,27.60,27.40,17.90,27.70,14.00,29.00,35.00
2025-08-14 09:50:00,24.00,92.80,26.50,27.60,27.40,18.00,27.80,9.00,30.00,35.00
2025-08-14 09:55:00,24.10,92.90,26.40,27.60,27.40,18.00,27.80,8.00,28.00,34.00
2025-08-14 10:00:00,24.10,92.90,26.60,27.60,27.40,17.90,27.90,9.00,35.00,35.00
2025-08-14 10:05:00,24.20,92.90,26.50,27.60,27.40,17.80,27.90,8.00,43.00,34.00
2025-08-14 10:10:00,24.20,92.70,26.40,27.60,27.40,17.80,27.80,12.00,34.00,66.00
2025-08-14 10:15:00,24.20,92.90,26.60,27.60,27.40,17.70,27.90,7.00,34.00,38.00
2025-08-14 10:20:00,24.30,93.00,26.40,27.60,27.40,17.90,27.80,8.00,35.00,36.00
2025-08-14 10:25:00,24.50,93.50,26.40,27.60,27.40,17.90,27.80,8.00,34.00,34.00
2025-08-14 10:30:00,24.60,93.50,26.60,27.60,27.40,17.90,27.80,8.00,34.00,36.00
2025-08-14 10:35:00,24.70,93.20,26.40,27.60,27.40,17.90,27.70,10.00,35.00,44.00
2025-08-14 10:40:00,24.80,93.00,26.40,27.60,27.40,18.00,27.90,8.00,34.00,36.00
2025-08-14 10:45:00,25.00,93.10,26.50,27.60,27.40,17.90,27.80,9.00,38.00,42.00
2025-08-14 10:50:00,25.10,92.50,26.60,27.60,27.40,18.00,28.00,6.00,40.00,34.00
2025-08-14 10:55:00,25.00,91.60,26.50,27.60,27.40,18.00,27.80,7.00,27.00,36.00
2025-08-14 11:00:00,25.10,91.90,26.50,27.60,27.40,17.90,27.90,7.25,41.00,42.00
2025-08-14 11:05:00,25.20,92.40,26.50,27.60,27.40,17.75,27.80,7.50,38.50,37.00
2025-08-14 11:10:00,25.20,92.60,26.50,27.60,27.40,17.60,27.70,7.75,36.00,38.00
2025-08-14 11:15:00,25.30,92.10,26.50,27.60,27.40,17.90,27.90,8.00,52.00,37.00
2025-08-14 11:20:00,25.20,90.60,26.60,27.60,27.40,17.70,27.80,8.00,36.00,35.00
2025-08-14 11:25:00,25.10,89.30,26.50,27.60,27.40,17.80,27.80,8.00,39.00,35.00
2025-08-14 11:30:00,25.10,90.50,26.50,27.60,27.40,17.80,28.00,11.00,32.00,33.00
2025-08-14 11:35:00,25.10,89.60,26.60,27.60,27.40,17.80,27.70,9.00,35.00,47.00
2025-08-14 11:40:00,25.20,90.30,26.60,27.60,27.40,17.90,27.80,8.00,33.00,36.00
2025-08-14 11:45:00,25.40,90.80,26.50,27.60,27.40,17.80,28.00,7.00,54.00,39.00
2025-08-14 11:50:00,25.60,89.60,26.60,27.60,27.40,17.80,27.90,8.00,34.00,36.00
2025-08-14 11:55:00,26.00,90.50,26.70,27.60,27.40,17.70,27.50,8.00,34.00,36.00
2025-08-14 12:00:00,26.25,90.65,27.00,27.60,27.40,17.70,27.60,8.00,34.00,38.00
2025-08-14 12:05:00,26.50,90.80,26.80,27.60,27.40,17.70,27.90,8.00,41.00,32.00
2025-08-14 12:10:00,26.90,90.00,26.90,27.60,27.40,17.60,27.90,8.00,47.00,38.00
2025-08-14 12:15:00,27.30,88.90,27.00,27.60,27.40,17.60,27.80,7.00,27.00,50.00
2025-08-14 12:20:00,27.50,85.60,26.80,27.60,27.40,17.70,27.90,9.00,32.00,37.00
2025-08-14 12:25:00,27.70,86.80,27.20,27.60,27.40,17.60,27.80,7.00,34.00,32.00
2025-08-14 12:30:00,28.20,85.20,26.90,27.60,27.40,17.60,27.80,6.00,27.00,33.00
2025-08-14 12:35:00,29.40,87.70,27.10,27.60,27.40,17.30,27.80,8.00,51.00,29.00
2025-08-14 12:40:00,30.90,82.80,27.20,27.60,27.40,17.60,27.80,8.00,35.00,40.00
2025-08-14 12:45:00,33.20,77.50,27.10,27.60,27.40,17.40,27.70,8.00,36.00,35.00
2025-08-14 12:50:00,35.00,68.70,27.20,27.60,27.40,17.40,27.70,8.00,34.00,40.50
2025-08-14 12:55:00,36.80,72.60,27.30,27.60,27.40,17.60,27.70,7.00,36.00,46.00
2025-08-14 13:00:00,36.70,69.40,27.20,27.60,27.40,17.50,27.70,8.00,36.00,36.00
2025-08-14 13:05:00,35.00,68.90,27.30,27.60,27.40,17.50,27.70,8.00,36.00,31.00
2025-08-14 13:10:00,33.80,69.80,27.30,27.60,27.40,17.40,27.70,7.00,34.00,36.00
2025-08-14 13:15:00,33.50,72.90,27.30,27.60,27.40,17.50,27.70,8.00,35.00,37.00
2025-08-14 13:20:00,34.10,73.30,27.30,27.60,27.40,17.50,27.70,7.00,36.00,33.00
2025-08-14 13:25:00,35.40,60.90,27.30,27.60,27.40,17.50,27.70,8.00,35.00,35.00
2025-08-14 13:30:00,35.00,64.30,27.30,27.60,27.40,17.50,27.70,8.00,35.00,32.00
2025-08-14 13:35:00,34.40,66.90,27.30,27.60,27.40,17.40,27.30,8.00,38.00,44.00
2025-08-14 13:40:00,34.20,66.10,27.30,27.60,27.40,17.20,27.40,7.00,35.00,40.00
2025-08-14 13:45:00,34.30,64.70,27.30,27.60,27.40,17.30,27.40,9.00,36.50,36.00
2025-08-14 13:50:00,33.50,64.70,27.30,27.60,27.40,17.20,27.40,8.00,38.00,29.00
2025-08-14 13:55:00,34.40,64.60,27.30,27.60,27.40,17.10,27.40,9.00,43.00,36.00
2025-08-14 14:00:00,34.40,62.80,27.30,27.60,27.40,17.30,27.20,8.00,51.00,36.00
2025-08-14 14:05:00,34.80,65.50,27.30,27.60,27.40,17.30,27.10,7.50,36.00,36.00
2025-08-14 14:10:00,35.10,64.80,27.30,27.60,27.40,17.20,27.10,7.00,31.00,43.00
2025-08-14 14:15:00,34.60,62.80,27.30,27.60,27.40,17.30,27.20,8.00,41.00,42.00
2025-08-14 14:20:00,35.40,65.60,27.30,27.60,27.40,17.20,27.10,8.00,32.00,38.00
2025-08-14 14:25:00,35.50,59.10,27.30,27.60,27.40,17.20,27.10,8.00,36.00,36.00
2025-08-14 14:30:00,35.40,63.50,27.30,27.60,27.40,17.30,26.80,9.00,36.00,37.00
2025-08-14 14:35:00,35.10,62.90,27.30,27.60,27.40,17.20,26.90,10.00,35.00,37.50
2025-08-14 14:40:00,35.70,61.40,27.40,27.60,27.40,17.20,27.00,8.00,35.00,38.00
2025-08-14 14:45:00,34.80,60.90,27.30,27.60,27.40,17.30,27.20,9.00,31.00,36.00
2025-08-14 14:50:00,33.30,64.10,27.90,27.60,27.40,17.20,27.00,7.00,30.00,43.00
2025-08-14 14:55:00,32.60,63.95,28.00,27.60,27.40,17.10,27.20,7.00,34.00,35.00
2025-08-14 15:00:00,31.90,63.80,28.00,27.60,27.40,17.10,27.10,10.00,47.00,55.00
2025-08-14 15:05:00,30.90,71.40,28.20,27.60,27.40,17.10,27.10,8.00,38.00,36.00
2025-08-14 15:10:00,30.40,68.70,28.20,27.60,27.40,17.30,27.10,9.00,36.00,33.00
2025-08-14 15:15:00,30.30,72.80,28.30,27.60,27.40,17.20,27.10,9.00,37.00,37.00
2025-08-14 15:20:00,30.20,71.10,28.30,27.60,27.40,17.10,27.10,8.00,34.00,37.00
2025-08-14 15:25:00,30.00,71.20,28.30,27.60,27.40,17.20,27.10,9.00,36.00,39.00
2025-08-14 15:30:00,30.10,70.00,28.30,27.60,27.40,17.20,27.10,8.00,33.00,37.00
2025-08-14 15:35:00,30.40,72.30,28.30,27.60,27.40,17.00,26.90,7.00,36.00,42.00
2025-08-14 15:40:00,30.50,70.40,28.30,27.60,27.40,17.10,27.10,9.00,33.00,31.00
2025-08-14 15:45:00,30.30,70.80,28.30,27.60,27.40,17.20,27.20,12.00,36.00,37.00
2025-08-14 15:50:00,30.30,73.80,28.30,27.60,27.40,17.10,27.10,8.00,39.00,37.00
2025-08-14 15:55:00,30.30,70.20,28.30,27.60,27.40,17.00,27.00,7.00,36.00,36.00
2025-08-14 16:00:00,30.10,71.20,28.30,27.60,27.40,17.10,27.10,8.00,36.00,30.00
2025-08-14 16:05:00,29.90,75.30,28.30,27.60,27.40,17.10,27.05,8.00,36.00,32.50
2025-08-14 16:10:00,29.50,72.50,28.30,27.60,27.40,17.10,27.00,8.00,36.00,35.00
2025-08-14 16:15:00,29.20,74.90,28.30,27.60,27.40,17.10,27.00,9.00,47.00,32.00
2025-08-14 16:20:00,28.90,74.10,28.30,27.60,27.40,17.10,26.90,9.00,40.00,37.00
2025-08-14 16:25:00,28.70,75.20,28.30,27.60,27.40,17.10,27.10,8.00,34.00,49.00
2025-08-14 16:30:00,28.70,76.00,28.30,27.60,27.40,17.00,27.00,8.00,37.00,41.00
2025-08-14 16:35:00,28.70,76.40,28.30,27.60,27.40,17.10,27.00,8.00,36.00,37.00
2025-08-14 16:40:00,28.70,76.90,28.30,27.60,27.40,17.00,27.10,8.00,36.00,34.00
2025-08-14 16:45:00,28.90,74.30,28.30,27.60,27.40,17.00,27.10,10.00,36.00,40.00
2025-08-14 16:50:00,28.90,76.20,28.30,27.60,27.40,16.80,27.10,12.00,32.00,38.00
2025-08-14 16:55:00,29.10,76.60,28.30,27.60,27.40,16.80,27.10,7.00,35.00,37.00
2025-08-14 17:00:00,29.30,75.90,28.30,27.60,27.40,17.10,27.10,7.00,49.00,46.00
2025-08-14 17:05:00,29.30,74.70,28.30,27.60,27.40,17.00,27.10,7.00,50.00,33.00
2025-08-14 17:10:00,29.10,73.90,28.30,27.60,27.40,16.90,26.90,8.00,43.00,39.00
2025-08-14 17:15:00,29.10,75.10,28.30,27.60,27.40,16.80,27.00,9.00,36.00,36.00
2025-08-14 17:20:00,29.30,73.80,28.30,27.60,27.40,16.80,27.10,8.00,37.00,38.00
2025-08-14 17:25:00,29.10,73.70,28.30,27.60,27.40,17.00,27.10,8.00,34.00,35.00
2025-08-14 17:30:00,29.20,73.30,28.30,27.60,27.40,17.10,27.10,7.00,35.00,37.00
2025-08-14 17:35:00,29.30,74.60,28.30,27.60,27.40,17.20,26.90,8.00,27.00,34.00
2025-08-14 17:40:00,29.40,74.80,28.30,27.60,27.40,17.10,26.80,9.00,34.00,37.00
2025-08-14 17:45:00,29.20,72.50,28.30,27.60,27.40,17.10,27.10,8.50,35.00,37.00
2025-08-14 17:50:00,28.90,74.40,28.30,27.60,27.40,17.20,27.10,8.00,36.00,46.00
2025-08-14 17:55:00,28.40,72.90,28.30,27.60,27.40,17.10,26.90,8.00,37.00,36.00
2025-08-14 18:00:00,28.15,72.80,28.30,27.60,27.40,17.10,26.90,8.00,31.00,35.00
2025-08-14 18:05:00,27.90,72.70,28.30,27.60,27.40,16.80,27.00,8.00,32.00,43.00
2025-08-14 18:10:00,27.70,74.10,28.30,27.60,27.40,17.00,27.10,7.00,34.00,37.00
2025-08-14 18:15:00,27.60,75.00,28.30,27.60,27.40,16.90,27.10,8.00,36.00,37.00
2025-08-14 18:20:00,27.60,76.80,28.30,27.60,27.40,16.80,26.90,9.00,34.00,35.00
2025-08-14 18:25:00,27.60,76.90,28.30,27.60,27.40,16.80,27.10,8.00,36.00,37.00
2025-08-14 18:30:00,27.60,77.20,28.30,27.60,27.40,16.90,27.10,8.00,36.00,35.00
2025-08-14 18:35:00,27.50,75.30,28.30,27.60,27.40,17.00,26.90,8.00,29.00,35.00
2025-08-14 18:40:00,27.20,75.00,28.30,27.60,27.40,16.90,27.00,8.00,34.00,36.00
2025-08-14 18:45:00,27.00,76.60,28.30,27.60,27.40,17.00,27.00,9.00,36.00,43.00
2025-08-14 18:50:00,26.90,76.50,28.30,27.60,27.40,16.90,27.10,8.00,36.00,31.00
2025-08-14 18:55:00,26.90,78.10,28.30,27.60,27.40,17.00,27.10,8.00,39.00,37.00
2025-08-14 19:00:00,26.90,78.80,28.30,27.60,27.40,16.90,27.10,10.00,36.00,43.00
2025-08-14 19:05:00,26.80,78.40,28.30,27.60,27.40,16.90,26.90,8.00,36.00,31.00
2025-08-14 19:10:00,26.70,79.10,28.30,27.60,27.40,16.70,26.90,8.00,36.00,33.00
2025-08-14 19:15:00,26.60,79.70,28.30,27.60,27.40,16.80,27.00,7.00,29.00,45.00
2025-08-14 19:20:00,26.40,80.30,28.30,27.60,27.40,16.70,26.80,7.00,49.00,35.00
2025-08-14 19:25:00,26.20,81.70,28.30,27.60,27.40,16.80,26.90,8.00,33.00,38.00
2025-08-14 19:30:00,25.90,82.10,28.30,27.60,27.40,16.40,26.90,9.00,46.00,37.00
2025-08-14 19:35:00,25.60,83.40,28.30,27.60,27.40,16.40,26.80,8.00,29.00,39.00
2025-08-14 19:40:00,25.20,84.10,28.30,27.60,27.40,16.60,27.00,9.00,36.00,46.00
2025-08-14 19:45:00,25.00,85.70,28.30,27.60,27.40,16.70,26.90,8.00,36.00,38.00
2025-08-14 19:50:00,24.80,86.40,28.30,27.60,27.40,16.70,26.80,8.00,32.00,38.00
2025-08-14 19:55:00,24.60,86.00,28.30,27.60,27.40,16.70,27.00,8.00,39.00,32.00
2025-08-14 20:00:00,24.40,86.90,28.30,27.60,27.40,16.70,27.00,7.00,46.00,38.00
2025-08-14 20:05:00,24.30,87.90,28.30,27.70,27.40,16.60,27.10,7.00,36.00,38.00
2025-08-14 20:10:00,24.30,88.50,28.30,27.60,27.40,16.60,26.80,8.00,43.00,37.00
2025-08-14 20:15:00,24.30,88.70,28.30,27.60,27.40,16.40,26.90,8.00,47.00,39.00
2025-08-14 20:20:00,24.30,89.20,28.30,27.60,27.40,16.70,27.00,8.00,35.00,40.00
2025-08-14 20:25:00,24.30,89.30,28.30,27.60,27.40,16.90,27.10,7.00,40.00,47.00
2025-08-14 20:30:00,24.20,89.30,28.30,27.70,27.40,17.40,27.10,8.00,33.00,37.00
2025-08-14 20:35:00,24.20,89.30,28.30,27.70,27.40,17.40,26.90,8.00,36.00,46.00
2025-08-14 20:40:00,24.10,89.30,28.30,27.60,27.40,17.50,26.80,8.00,34.00,37.00
2025-08-14 20:45:00,24.10,89.50,28.30,27.70,27.40,17.30,27.10,8.00,35.00,44.00
2025-08-14 20:50:00,24.10,89.70,28.30,27.70,27.40,17.50,27.00,7.00,45.00,37.00
2025-08-14 20:55:00,24.10,89.70,28.30,27.60,27.40,17.30,27.00,8.00,35.00,37.00
2025-08-14 21:00:00,24.10,89.80,28.30,27.70,27.40,17.30,27.00,9.00,33.00,44.00
2025-08-14 21:05:00,24.00,89.80,28.30,27.70,27.40,17.40,27.00,10.00,59.00,35.00
2025-08-14 21:10:00,24.00,90.10,28.30,27.70,27.40,17.30,26.90,8.50,36.00,38.00
2025-08-14 21:15:00,24.00,90.20,28.30,27.80,27.40,17.30,27.00,9.00,38.00,39.00
2025-08-14 21:20:00,24.00,90.20,28.30,28.00,27.40,16.80,27.10,7.00,36.00,38.00
2025-08-14 21:25:00,24.00,90.30,28.30,27.70,27.40,17.20,27.10,14.00,36.00,36.00
2025-08-14 21:30:00,24.00,90.50,28.30,27.80,27.40,17.10,26.90,9.00,30.00,33.00
2025-08-14 21:35:00,24.00,90.70,28.30,27.70,27.40,17.10,26.90,8.00,38.00,34.00
2025-08-14 21:40:00,24.00,90.60,28.30,27.90,27.40,17.20,27.00,8.00,36.00,49.00
2025-08-14 21:45:00,24.00,90.80,28.30,27.80,27.40,17.20,27.00,8.00,34.00,50.00
2025-08-14 21:50:00,24.00,91.05,28.30,27.80,27.40,17.20,27.00,8.00,33.00,47.00
2025-08-14 21:55:00,24.00,91.00,28.30,27.90,27.40,17.10,27.00,8.00,36.00,43.00
2025-08-14 22:00:00,24.00,90.40,28.30,28.00,27.40,17.10,27.00,8.00,35.00,39.00
2025-08-14 22:05:00,23.90,90.50,28.30,27.80,27.40,17.00,27.00,8.00,34.00,35.00
2025-08-14 22:10:00,23.90,90.80,28.30,28.00,27.40,17.10,27.10,8.00,41.00,36.00
2025-08-14 22:15:00,23.80,90.80,28.30,27.70,27.40,17.10,26.90,8.00,39.00,40.00
2025-08-14 22:20:00,23.70,90.20,28.30,27.90,27.40,17.30,26.90,7.00,30.00,37.00
2025-08-14 22:25:00,23.60,90.40,28.30,27.85,27.40,17.10,27.10,9.00,35.50,38.00
2025-08-14 22:30:00,23.40,90.40,28.30,28.00,27.40,16.90,27.10,8.00,35.00,40.00
2025-08-14 22:35:00,23.30,90.70,28.20,27.90,27.40,17.00,27.10,8.00,35.00,39.00
